-1.3355763955610582e8 0.0002
-4.427342566117988e7 0.0042
-4.4272655881677695e7 0.0082
-4.427189298107977e7 0.0123
-4.427113340155399e7 0.0164
-4.4270373986227416e7 0.0203
-4.426961195043527e7 0.0244
-4.426884486172272e7 0.0284
-4.426807062676105e7 0.0324
-4.426728748353216e7 0.0364
-4.4266493997267015e7 0.0405
-4.426568905872721e7 0.0446
-4.426487188350722e7 0.0486
-4.426404201111076e7 0.0526
-4.426319930265841e7 0.0567
-4.426234393619212e7 0.0608
-4.4261476398695156e7 0.0648
-4.426059747411693e7 0.069
-4.425970822691052e7 0.0731
-4.4258809980824254e7 0.0773
-4.425790429295142e7 0.0815
-4.4256992923307374e7 0.0857
-4.42560778004598e7 0.0898
-4.4255160983976975e7 0.0938
-4.4254244624649525e7 0.0979
-4.4253330923584715e7 0.102
-4.42524220913505e7 0.106
-4.425152030835589e7 0.11
-4.425062768759586e7 0.1141
-4.4249746240767084e7 0.1182
-4.424887784859354e7 0.1222
-4.424802423598338e7 0.1263
-4.424718695241918e7 0.1304
-4.424636735774029e7 0.1344
-4.424556661325995e7 0.1385
-4.4244785677960545e7 0.1425
-4.424402530934415e7 0.1465
-4.424328606839446e7 0.1506
-4.424256832802202e7 0.1546
-4.4241872284324236e7 0.1586
-4.424119796998387e7 0.1627
-4.424054526915798e7 0.1668
-4.4239913933257855e7 0.1708
-4.423930359708572e7 0.1748
-4.423871379487393e7 0.1789
-4.4238143975850075e7 0.1829
-4.4237593519037105e7 0.187
-4.423706174706839e7 0.1911
-4.423654793887239e7 0.1952
-4.423605134113955e7 0.1992
-4.4235571178535424e7 0.2033
-4.423510666266794e7 0.2074
-4.42346569998454e7 0.2114
-4.4234221397692084e7 0.2156
-4.423379907069675e7 0.2196
-4.423338924478864e7 0.2237
-4.4232991161036074e7 0.2278
-4.4232604078560725e7 0.232
-4.423222727677004e7 0.2362
-4.423186005699115e7 0.2404
-4.42315017435962e7 0.2445
-4.4231151684695326e7 0.2486
-4.4230809252468355e7 0.2527
-4.42304738431976e7 0.2567
-4.4230144877059355e7 0.2608
-4.422982179772095e7 0.2648
-4.42295040717861e7 0.2688
-4.4229191188125186e7 0.2729
-4.4228882657119915e7 0.277
-4.422857800984847e7 0.281
-4.422827679723275e7 0.2851
-4.422797858916479e7 0.2892
-4.422768297362617e7 0.2932
-4.422738955581306e7 0.2972
