0.9053044989429463	-0.38713940289430016	0.38713940289430016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.69e-321	0.0	-0.3871457774028011	0.3871457774028011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	-0.3871517578749828	0.37849221614905837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	-0.38712597338125615	0.3860194151003859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-0.3868652075070037	0.3868652075070037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	-0.38686473545072203	0.38686473545072203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.18e-321	0.0	0.0	0.0	0.0	0.0	0.0	-0.38686499100264876	0.38686499100264876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.95e-321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.38686497469174375	0.38686497383400237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0205776468250513e-34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3868649678588842	0.37559435978185723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.08794541508169676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3836926824860108	0.3836926824860108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7.624608368135357e-242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3836925441162667	0.3836925441162667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.83e-321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.38369215740929535	0.38369215740929535	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.717691867429555e-283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.38369243504820544	0.38369243504820544	0.0	0.0	0.0	0.0	0.0	0.0
2.3816638084221298e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.38369175217031537	0.38369175217031537	0.0	0.0	0.0	0.0	0.0
9.78882336652821e-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3836880900110085	0.3836880900110085	0.0	0.0	0.0	0.0
4.621630384426091e-112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.38368246323696764	0.38368246323696764	0.0	0.0	0.0
3.7336010470111106e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3836764185865858	6.4e-323	0.0	0.0
0.0019554424746771504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3536503066785947	0.3536503066785947	0.0
2.683540807861964e-121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3536503764473671	0.3536503764473671
0.00478485467728937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5083342235530426
