0.0	-0.43784414571971036	5.786398443572801e-23	3.635746351743069e-270	1.3341801282672266e-126	3.340978798222414e-36	6.328607666818296e-42	1.3122155704023087e-15	3.7112330774355487e-32	6.780333136657813e-302	3.655939522875611e-14	1.0e-323	6.706301932846764e-51	1.4e-322	2.9825982745935025e-239	2.2644588905628951e-10	1.24e-322	0.0003516715764997749	1.1954963646313296e-139	0.43749247391672685	1.4e-322
9.803505378709095e-227	0.0	-0.45526199151671554	0.0	0.0	1.0e-322	7.263166707651608e-143	4.4e-323	2.4e-322	0.0	0.45526199151671554	0.0	1.5e-323	5.0e-324	5.0e-324	2.5e-323	5.0e-324	1.1162691880898947e-129	1.0e-323	0.0	5.0e-324
1.877e-321	2.5e-323	0.0066544861420000075	-0.43783973103827556	3.079983127222418e-192	2.8123839114898614e-58	2.3242986189677057e-14	9.453778411332895e-138	2.992405898031434e-98	5.0e-324	2.358284908988249e-20	5.0e-324	8.44918372427e-313	0.4311852448962523	5.1395984264e-314	2.0292452921963246e-230	5.640343920395012e-100	1.0538847401820957e-56	1.24e-322	8.4e-323	1.975718118025934e-225
0.0	8.4e-323	6.905456697326357e-16	0.4378399623654479	-0.43783996250629664	8.696065086221702e-18	1.408480399261292e-10	3.892045860531916e-59	3.4619956487628283e-73	1.0e-323	6.179995349778486e-33	5.0e-324	1.6702991817307805e-235	7.855845951612672e-109	1.24e-322	8.152894846109651e-133	2.9286978760667132e-235	3.345283726416924e-47	8.8e-322	7.382518658263685e-210	1.4e-322
5.587953978599088e-178	0.0	8.078788411130778e-85	5.0e-324	5.0e-324	-0.4549409162136451	0.4549409162136451	2.1127947614966642e-129	1.43e-322	0.0	8.26365633329811e-199	0.0	4.4e-323	5.0e-324	1.5e-323	1.0e-322	5.0e-324	1.63e-322	2.5e-323	0.0	1.0e-323
3.070990853556404e-182	0.0	0.4549410852922647	5.0e-324	0.0	9.061516201374354e-138	-0.4549410852922647	1.0e-322	1.63e-322	0.0	1.1541052980125311e-89	0.0	2.5e-323	5.0e-324	1.0e-323	4.4e-323	5.0e-324	7.906312598286424e-243	1.5e-323	0.0	5.0e-324
7.511628158166677e-200	0.0	2.1796137062527193e-186	5.0e-324	5.0e-324	0.45494166147916537	1.6143606415520777e-78	-0.45494166147916537	1.53e-322	0.0	4.666869627401483e-277	0.0	1.0e-322	5.0e-324	2.5e-323	8.809195389908022e-125	1.0e-323	1.43e-322	4.4e-323	5.0e-324	1.5e-323
6.771762332362428e-173	0.0	5.0e-324	0.0	0.0	5.0e-324	5.0e-324	5.0e-324	-0.45572632291566917	0.0	1.0e-323	0.0	5.0e-324	0.0	5.0e-324	5.0e-324	0.0	6.0e-323	5.0e-324	0.0	0.0
8.05e-321	0.3859606441997716	1.9649732470173972e-7	1.4e-322	1.4891468666346857e-287	1.302054095855539e-41	9.951393777411382e-27	6.218986077128503e-29	1.8349134502301572e-23	-0.45539351637595565	0.014095661141703837	2.77e-322	0.0553367681464127	1.24e-322	9.112818961222475e-121	2.463648990842545e-7	1.33e-322	2.5843696631048062e-11	8.58723536031093e-43	7.075247064177225e-139	8.890080727654532e-220
6.025118765640871e-139	0.0	3.477766835941422e-203	0.0	0.0	4.4e-323	1.04e-322	2.5e-323	8.589969047741145e-180	0.0	-0.45538941686225604	0.0	1.0e-323	0.0	5.0e-324	1.5e-323	5.0e-324	0.45538941686225604	5.0e-324	0.0	5.0e-324
0.9918374392724723	1.222717643063128e-218	1.3650764921761288e-67	1.24e-322	1.43e-322	1.859127406107522e-70	3.4647912223204525e-53	2.3950368311556135e-80	1.2695322080941114e-17	0.45367741492165126	5.8027317306325725e-58	-0.45539366481334426	1.6164616765394713e-45	1.33e-322	5.238322607356377e-67	1.997246949507642e-73	5.999250515322357e-257	7.929182079085154e-18	1.3876205061314206e-35	2.08e-322	5.8201599207745295e-142
9.928754976056336e-190	5.0e-324	1.4861312398503449e-297	1.0e-323	5.0e-324	2.9116275721744305e-176	2.241200379434933e-259	1.4192744837611488e-75	1.5108675970474726e-238	5.0e-324	6.2384171020924426e-282	0.0	-0.45494198384725193	1.5e-323	9.0e-323	0.45494198384725193	2.5e-323	7.98314797530692e-255	2.626321077229283e-144	5.0e-324	4.0e-323
7.4e-323	5.0e-324	5.1061554376812066e-12	1.6810740618794615e-179	8.4e-323	2.078172913681913e-136	1.2723001548725789e-57	8.966900662010076e-231	1.3003892273155556e-120	5.0e-324	6.429328696052272e-6	5.0e-324	1.24e-322	-0.4374706836085541	1.462273937760386e-212	2.5556121198280123e-308	0.43746425427475194	4.1932998972193156e-51	1.3826948874506005e-301	3.5e-323	4.578408309921613e-98
2.8469315451891e-144	5.0e-324	1.075142280195035e-235	2.0e-323	1.0e-323	1.24e-322	2.2616948403012337e-303	8.904333078564293e-289	7.730389543027333e-121	5.0e-324	1.4115946006029018e-147	0.0	1.646205031091763e-88	3.5e-323	-0.43747023947625774	3.1178726145674726e-203	8.0e-323	3.699424450420215e-102	0.43747023947625774	1.0e-323	2.8265123781583143e-148
5.637859189073657e-213	5.0e-324	6.817384774995041e-265	5.0e-324	5.0e-324	1.540362331364106e-76	3.6611274728299464e-178	0.45494181250400767	2.0e-322	0.0	1.7253105021454266e-306	0.0	3.2548972571315925e-131	1.0e-323	4.4e-323	-0.45494181250400767	1.5e-323	1.53e-322	9.4e-323	5.0e-324	2.5e-323
5.560109334414349e-244	5.0e-324	5.804557145531556e-61	8.4e-323	3.5e-323	4.658425189755883e-227	3.880006287938153e-137	1.1524112375533013e-302	1.1597996130484175e-121	5.0e-324	2.3831272629189077e-20	5.0e-324	8.246886611390121e-298	6.89406639434929e-168	2.1002108993571613e-89	1.24e-322	-0.43747024149886776	9.12222856334263e-48	8.230379256579364e-203	1.5e-323	0.43747024149886776
0.008162560727527754	0.0	6.4e-323	0.0	0.0	1.5e-323	2.5e-323	1.5e-323	0.4557264857563893	0.0	1.6560791282120403e-266	0.0	5.0e-324	0.0	5.0e-324	1.0e-323	0.0	-0.4557264857563893	5.0e-324	0.0	5.0e-324
1.3333743234517033e-156	5.0e-324	4.3825374204522e-310	1.0e-323	1.0e-323	4.878743470077262e-288	1.24e-322	1.1253145858481935e-198	8.140469946359025e-164	5.0e-324	1.3886687043305593e-242	0.0	0.4374702394742358	2.0e-323	3.999437908482848e-147	1.3640731988648347e-90	3.5e-323	4.743985638136486e-184	-0.4374702394742358	5.0e-324	8.0e-323
0.0	1.0518248968285195e-229	5.918646424974813e-28	1.4108904925618246e-116	0.43783953642623885	1.2292471885016013e-17	4.4125111499015506e-30	1.6189083439129937e-17	1.3649685994248744e-51	5.4e-323	2.9030727028766294e-29	5.0e-324	1.0128929683382623e-135	1.3637412403322235e-254	1.4e-322	4.866665582086842e-51	1.4e-322	3.682842498923933e-22	1.2992089213501175e-243	-0.4378395364262389	1.24e-322
6.730800225107447e-175	5.0e-324	4.793425037671067e-140	3.5e-323	2.0e-323	5.373839056796798e-298	1.8739312787171578e-227	1.24e-322	1.994086402214793e-116	5.0e-324	1.1701670689961924e-66	0.0	1.6535772151227493e-202	8.0e-323	0.43747023940732405	5.823673706471277e-294	1.0632454299162662e-164	4.535524968597536e-58	1.959877951189092e-87	1.0e-323	-0.43747023940732405
