-1.1721846876043561e8 0.0003
-4.427166253698692e7 0.0044
-4.4270905284971416e7 0.0086
-4.4270155274909616e7 0.0128
-4.426941024592165e7 0.017
-4.426866832088249e7 0.0211
-4.4267927972236134e7 0.0253
-4.426718799425185e7 0.0295
-4.426644747964649e7 0.0337
-4.426570579897015e7 0.0378
-4.426496258151643e7 0.042
-4.426421769681965e7 0.0462
-4.426347123604423e7 0.0504
-4.426272349279348e7 0.0548
-4.426197494304693e7 0.0591
-4.426122622411212e7 0.0633
-4.4260478112619326e7 0.0675
-4.4259731501719005e7 0.0716
-4.425898737774705e7 0.0758
-4.4258246796701625e7 0.08
-4.4257510860930674e7 0.0842
-4.425678069646037e7 0.0883
-4.425605743138822e7 0.0925
-4.425534217574775e7 0.0967
-4.425463600320292e7 0.1008
-4.425393993486762e7 0.105
-4.425325492547087e7 0.1092
-4.425258185200611e7 0.1133
-4.42519215049172e7 0.1175
-4.425127458179615e7 0.1217
-4.4250641683489434e7 0.1258
-4.425002331244914e7 0.13
-4.4249419873117946e7 0.1342
-4.4248831674093075e7 0.1384
-4.42482589318006e7 0.1426
-4.424770177539678e7 0.1468
-4.424716025261694e7 0.1509
-4.424663433630691e7 0.1551
-4.424612393139005e7 0.1593
-4.424562888205048e7 0.1635
-4.424514897894022e7 0.1676
-4.424468396625263e7 0.1718
-4.424423354853097e7 0.176
-4.424379739711422e7 0.1802
-4.424337515614825e7 0.1844
-4.424296644811372e7 0.1885
-4.424257087884605e7 0.1927
-4.4242188042039044e7 0.1969
-4.4241817523236424e7 0.2011
-4.424145890333207e7 0.2053
-4.424111176160082e7 0.2095
-4.424077567829627e7 0.2137
-4.424045023684672e7 0.2179
-4.4240135025689036e7 0.2221
-4.4239829639777996e7 0.2263
-4.423953368180629e7 0.2305
-4.423924676317368e7 0.2347
-4.423896850473512e7 0.239
-4.4238698537360914e7 0.2432
-4.423843650233495e7 0.2476
-4.423818205161848e7 0.2519
-4.423793484799703e7 0.256
-4.4237694565136194e7 0.2602
-4.423746088755703e7 0.2645
-4.4237233510549076e7 0.2686
-4.4237012140033e7 0.2728
-4.423679649238222e7 0.277
-4.423658629421249e7 0.2812
-4.423638128214795e7 0.2854
-4.423618120256837e7 0.2896
-4.423598581134237e7 0.2938
-4.423579487355242e7 0.2979
-4.4235608163212225e7 0.3021
-4.423542546298196e7 0.3063
-4.423524656388063e7 0.3105
-4.423507126499981e7 0.3147
-4.4234899373218e7 0.3189
-4.42347307029194e7 0.3231
-4.423456507571317e7 0.3273
-4.4234402320160076e7 0.3314
-4.42342422715022e7 0.3357
-4.423408477139858e7 0.3398
-4.423392966766606e7 0.344
-4.423377681402726e7 0.3482
-4.423362606986374e7 0.3524
-4.4233477299976505e7 0.3567
-4.4233330374353185e7 0.361
-4.423318516794249e7 0.3654
-4.423304156043492e7 0.3695
-4.423289943605253e7 0.3738
-4.4232758683343835e7 0.3779
-4.423261919498871e7 0.3821
-4.423248086760803e7 0.3863
-4.423234360158275e7 0.3904
-4.4232207300879754e7 0.3946
-4.4232071872884385e7 0.3988
-4.423193722824053e7 0.4029
-4.423180328069819e7 0.407
-4.423166994696648e7 0.4112
-4.423153714657447e7 0.4154
-4.42314048017373e7 0.4195
-4.423127283722893e7 0.4237
-4.4231141180259675e7 0.428
-4.423100976036025e7 0.4321
-4.423087850926967e7 0.4363
-4.423074736082893e7 0.4405
-4.423061625087771e7 0.4447
-4.423048511715625e7 0.4489
-4.4230353899210215e7 0.4531
-4.423022253829908e7 0.4572
-4.4230090977307715e7 0.4615
-4.422995916065999e7 0.4657
-4.4229827034235924e7 0.4699
-4.422969454529016e7 0.4742
-4.4229561642372645e7 0.4786
-4.42294282752509e7 0.4828
-4.422929439483406e7 0.487
-4.422915995309841e7 0.4913
-4.422902490301356e7 0.4954
-4.4228889198469974e7 0.4996
-4.42287527942078e7 0.5038
-4.422861564574612e7 0.5079
-4.422847770931377e7 0.5121
-4.422833894177926e7 0.5163
-4.422819930058407e7 0.5205
-4.4228058743674204e7 0.5246
-4.4227917229434095e7 0.5288
-4.422777471662035e7 0.533
-4.4227631164297014e7 0.5371
-4.422748653177079e7 0.5413
-4.4227340778527796e7 0.5455
-4.422719386417115e7 0.5497
-4.42270457483586e7 0.5539
-4.422689639074245e7 0.5581
-4.422674575090915e7 0.5622
-4.4226593788320914e7 0.5664
-4.42264404622574e7 0.5706
-4.422628573176011e7 0.5748
-4.4226129555575036e7 0.579
-4.422597189210019e7 0.5832
-4.4225812699331276e7 0.5875
-4.422565193481003e7 0.5918
-4.4225489555572726e7 0.5961
-4.4225325518101595e7 0.6003
-4.4225159778275944e7 0.6044
-4.4224992291325405e7 0.6086
-4.422482301178385e7 0.6127
-4.422465189344551e7 0.6169
-4.422447888932161e7 0.6211
-4.4224303951599166e7 0.6252
-4.422412703160026e7 0.6294
-4.422394807975087e7 0.6336
-4.422376704558412e7 0.6377
-4.422358387761546e7 0.6419
-4.422339852333961e7 0.6461
-4.422321092920855e7 0.6502
-4.422302104060113e7 0.6544
-4.422282880179411e7 0.6586
-4.422263415593492e7 0.6628
-4.422243704501731e7 0.667
-4.4222237409858204e7 0.6713
-4.422203519007707e7 0.6755
-4.4221830324078485e7 0.6798
-4.422162274903572e7 0.684
-4.422141240087781e7 0.6882
-4.422119921428075e7 0.6924
-4.422098312265843e7 0.6967
-4.422076405816071e7 0.7009
-4.422054195167156e7 0.7052
-4.4220316732813045e7 0.7096
-4.4220088329952024e7 0.7137
-4.421985667021133e7 0.7179
-4.421962167948442e7 0.7221
-4.42193832824563e7 0.7262
-4.421914140262727e7 0.7304
-4.42188959623425e7 0.7346
-4.4218646882826835e7 0.7387
-4.4218394084225595e7 0.7429
-4.42181374856498e7 0.7471
-4.421787700522824e7 0.7512
-4.421761256016608e7 0.7555
-4.421734406680922e7 0.7597
-4.421707144071527e7 0.7638
-4.421679459673264e7 0.768
-4.4216513449084565e7 0.7722
-4.421622791146282e7 0.7764
-4.421593789712742e7 0.7806
-4.421564331901349e7 0.7849
-4.421534408984813e7 0.789
-4.4215040122272e7 0.7932
-4.421473132897154e7 0.7974
-4.421441762281747e7 0.8016
-4.4214098917011656e7 0.8058
-4.421377512524145e7 0.8101
-4.42134461618429e7 0.8144
-4.421311194196969e7 0.8187
-4.421277238177134e7 0.823
-4.4212427398576654e7 0.8272
-4.42120769110856e7 0.8314
-4.421172083956651e7 0.8356
-4.421135910605853e7 0.8397
-4.4210991634581536e7 0.8439
-4.4210618351348385e7 0.8481
-4.4210239184982784e7 0.8523
-4.420985406673908e7 0.8565
-4.420946293072556e7 0.8607
-4.4209065714128636e7 0.8649
-4.420866235743684e7 0.8691
-4.4208252804665774e7 0.8733
-4.420783700357889e7 0.8774
-4.4207414905906975e7 0.8816
-4.420698646756218e7 0.8859
-4.420655164884689e7 0.8901
-4.420611041465429e7 0.8943
-4.420566273466093e7 0.8985
-4.4205208583509006e7 0.9027
-4.420474794097566e7 0.9068
-4.420428079213009e7 0.911
-4.420380712747466e7 0.9152
-4.420332694306912e7 0.9194
-4.4202840240637176e7 0.9237
-4.420234702765258e7 0.928
-4.420184731740405e7 0.9323
-4.4201341129036926e7 0.9366
-4.420082848757089e7 0.9408
-4.420030942389221e7 0.9449
-4.4199783974718936e7 0.9491
-4.419925218253801e7 0.9534
-4.419871409551468e7 0.9575
-4.419816976737221e7 0.9617
-4.41976192572403e7 0.9659
-4.4197062629474975e7 0.9701
-4.419649995344681e7 0.9743
-4.419593130329915e7 0.9785
-4.419535675767575e7 0.9826
-4.419477639941855e7 0.9868
-4.419419031523688e7 0.9913
-4.4193598595347516e7 0.9954
-4.419300133308842e7 0.9997
-4.419239862450674e7 1.0039
-4.419179056792204e7 1.008
-4.419117726346776e7 1.0123
-4.419055881261205e7 1.0165
-4.418993531766046e7 1.0207
-4.41893068812419e7 1.0249
-4.418867360578255e7 1.0291
-4.418803559296717e7 1.0332
-4.418739294319343e7 1.0375
-4.418674575501892e7 1.0418
-4.4186094124607906e7 1.0461
-4.418543814517518e7 1.0504
-4.418477790643421e7 1.0546
-4.418411349405095e7 1.0587
-4.4183444989104696e7 1.0629
-4.418277246756048e7 1.0671
-4.418209599975432e7 1.0712
-4.41814156498944e7 1.0754
-4.418073147558011e7 1.0796
-4.4180043527340196e7 1.0837
-4.417935184819336e7 1.0879
-4.417865647323224e7 1.0921
-4.417795742923233e7 1.0963
-4.4177254734285876e7 1.1005
-4.417654839746485e7 1.1046
-4.4175838418509595e7 1.1088
-4.417512478754777e7 1.113
-4.417440748484094e7 1.1173
-4.417368648056057e7 1.1214
-4.4172961734592065e7 1.1256
-4.417223319636823e7 1.1299
-4.417150080472995e7 1.134
-4.417076448781358e7 1.1383
-4.417002416296606e7 1.1424
-4.4169279736683585e7 1.1466
-4.416853110457532e7 1.1509
-4.416777815134959e7 1.1551
-4.4167020750820436e7 1.1595
-4.416625876593494e7 1.1638
-4.4165492048818044e7 1.1681
-4.416472044083336e7 1.1722
-4.416394377265887e7 1.1764
-4.416316186437449e7 1.1806
-4.416237452556163e7 1.1848
-4.416158155541012e7 1.189
-4.416078274283375e7 1.1932
-4.4159977866589345e7 1.1974
-4.415916669539969e7 1.2016
-4.415834898807862e7 1.2057
-4.415752449365355e7 1.2099
-4.415669295148835e7 1.2141
-4.41558540913988e7 1.2184
-4.4155007633765295e7 1.2225
-4.415415328963561e7 1.2268
-4.415329076081981e7 1.231
-4.415241973997208e7 1.2351
-4.4151539910662234e7 1.2394
-4.41506509474312e7 1.2436
-4.4149752515830435e7 1.2478
-4.414884427244447e7 1.252
-4.4147925864893466e7 1.2562
-4.414699693181553e7 1.2603
-4.414605710282485e7 1.2646
-4.414510599844759e7 1.2689
-4.4144143230030164e7 1.2732
-4.4143168399620265e7 1.2776
-4.414218109981863e7 1.2817
-4.414118091359757e7 1.286
-4.414016741408878e7 1.2901
-4.413914016433294e7 1.2943
-4.413809871699204e7 1.2985
-4.413704261402267e7 1.3027
-4.413597138630512e7 1.3069
-4.4134884553227864e7 1.3111
-4.413378162222402e7 1.3153
-4.4132662088255815e7 1.3195
-4.4131525433245346e7 1.3237
-4.4130371125446804e7 1.3278
-4.412919861875769e7 1.332
