-2.6595773345338005e8 0.0048
-4.283313332346374e7 0.0145
-4.224548244297409e7 0.0241
-4.175499699090054e7 0.0336
-4.129491826303942e7 0.0432
-4.088857609640846e7 0.0529
-4.055780039013071e7 0.0625
-4.030597266501849e7 0.072
-4.012187165676531e7 0.0815
-3.9988846758732446e7 0.091
-3.989174159726046e7 0.1005
-3.981938490213342e7 0.1101
-3.976377157231294e7 0.1196
-3.971910187009759e7 0.1291
-3.968140355086505e7 0.1387
-3.964808847089827e7 0.1482
-3.9617503835170254e7 0.1578
-3.958859145864429e7 0.1673
-3.956065819399869e7 0.177
-3.95332378829236e7 0.1867
-3.95060014973324e7 0.1963
-3.9478737217910044e7 0.2059
-3.945128916842654e7 0.2155
-3.942354142494884e7 0.2251
-3.939539713963308e7 0.2347
-3.936675999104743e7 0.2443
-3.93375222558112e7 0.2539
-3.930758598283105e7 0.2635
-3.927698189297789e7 0.2732
-3.924609784926939e7 0.2828
-3.921567903539818e7 0.2925
-3.9186266940367684e7 0.3021
-3.91578483172104e7 0.312
-3.913017391887332e7 0.3218
-3.910305110961642e7 0.3314
-3.9076387403418526e7 0.3411
-3.905015381636509e7 0.3507
-3.9024350958767265e7 0.3603
-3.899898899506097e7 0.37
-3.8974077255075365e7 0.3797
-3.894961924653259e7 0.3894
-3.8925610558013394e7 0.3991
-3.89020383334981e7 0.4088
-3.887888163202017e7 0.4185
-3.8856117758569665e7 0.428
-3.8833706065174386e7 0.4378
-3.8811607711967036e7 0.4475
-3.878978044501007e7 0.457
-3.876817992953729e7 0.4666
-3.874676101506684e7 0.4761
-3.872547892850301e7 0.4857
-3.870429040684047e7 0.4952
-3.868315441389234e7 0.5048
-3.866203313171668e7 0.5144
-3.864089268591041e7 0.5261
-3.8619703766407214e7 0.5355
-3.8598442148157865e7 0.545
-3.857708911424074e7 0.5547
-3.855563178122004e7 0.5643
-3.853406332355111e7 0.5739
-3.8512383090995006e7 0.5836
-3.8490596610803075e7 0.593
-3.846871546530836e7 0.6025
-3.8446757035944566e7 0.6119
-3.842474410696008e7 0.6216
-3.840270432641779e7 0.6313
-3.838066952842323e7 0.6408
-3.835867492854355e7 0.6503
-3.833675821333257e7 0.6599
-3.831495855374307e7 0.6694
-3.829331557978798e7 0.679
-3.827186835893795e7 0.6885
-3.825065442250048e7 0.698
-3.8229708882118456e7 0.7076
-3.820906367262416e7 0.7172
-3.8188746948396035e7 0.7267
-3.816878264916835e7 0.7366
-3.814919023927542e7 0.7463
-3.812998807357091e7 0.7558
-3.81111831217323e7 0.7653
-3.809278139974137e7 0.7748
-3.807478486411403e7 0.7843
-3.805719176102107e7 0.7938
-3.8039997019911215e7 0.8032
